OrderDate,InvoiceNo,CustomerID,HospitalName,Region,State,ProductCategory,ProductName,SalesRep,Quantity,UnitPrice,TotalSales
2023-08-30,INV04795,CUST04795,Hanna-Barton Hospital,South,Tamil Nadu,Medical Devices,Device Z,Sneha,3,18756,56268
2024-11-09,INV04796,CUST04796,Gibbs Inc Hospital,North,Punjab,Pharma,Medicine B,Arjun,28,10210,285880
2024-12-29,INV04797,CUST04797,"Lopez, Wilcox and Roberts Hospital",East,Assam,Medical Devices,Device Z,Anita,30,5892,176760
2025-06-02,INV04798,CUST04798,Beasley Ltd Hospital,South,Karnataka,Pharma,Medicine B,Arjun,42,13724,576408
2025-06-15,INV04799,CUST04799,"Little, Rogers and Curtis Hospital",South,Tamil Nadu,Pharma,Medicine A,Arjun,47,14514,682158
2023-06-17,INV04800,CUST04800,Ruiz-Fox Hospital,West,Gujarat,Medical Devices,Device W,Rahul,33,8358,275814
2023-05-27,INV04801,CUST04801,Pham-Shelton Hospital,East,Odisha,Pharma,Medicine A,Sneha,43,12879,553797
2024-01-13,INV04802,CUST04802,Boyle-Stout Hospital,West,Rajasthan,Medical Devices,Device X,Anita,42,14841,623322
2023-04-02,INV04803,CUST04803,Lowe and Sons Hospital,North,Delhi,Pharma,Medicine A,Sneha,31,3798,117738
2024-01-14,INV04804,CUST04804,Allen and Sons Hospital,East,Assam,Pharma,Medicine D,Sneha,8,6535,52280
2025-09-13,INV04805,CUST04805,Bean-Schneider Hospital,West,Rajasthan,Medical Devices,Device Y,Rahul,48,19323,927504
2025-12-29,INV04806,CUST04806,Kelly and Sons Hospital,East,Assam,Medical Devices,Device X,Rahul,46,16588,763048
2024-03-30,INV04807,CUST04807,Davis LLC Hospital,North,Haryana,Pharma,Medicine A,Rahul,15,15840,237600
2024-04-07,INV04808,CUST04808,Orozco-Hamilton Hospital,East,Bengal,Pharma,Medicine A,Anita,27,8975,242325
2025-08-26,INV04809,CUST04809,Carson-Mason Hospital,North,Haryana,Pharma,Medicine B,Rahul,18,18584,334512
2023-07-12,INV04810,CUST04810,Reid-Chandler Hospital,South,Karnataka,Pharma,Medicine C,Anita,31,17642,546902
2025-06-29,INV04811,CUST04811,"Bryant, Medina and Martin Hospital",West,Gujarat,Pharma,Medicine D,Rahul,18,9640,173520
2025-06-06,INV04812,CUST04812,Jackson Inc Hospital,South,Karnataka,Medical Devices,Device W,Anita,42,8303,348726
2023-07-10,INV04813,CUST04813,Ryan PLC Hospital,West,Gujarat,Medical Devices,Device Y,Sneha,30,12926,387780
2025-03-30,INV04814,CUST04814,Martin Group Hospital,South,Karnataka,Pharma,Medicine A,Anita,33,17287,570471
2024-05-16,INV04815,CUST04815,Nguyen Group Hospital,West,Rajasthan,Pharma,Medicine B,Sneha,24,4678,112272
2025-07-30,INV04816,CUST04816,"Nelson, Bishop and Aguirre Hospital",South,Tamil Nadu,Pharma,Medicine A,Rahul,37,4937,182669
2023-08-24,INV04817,CUST04817,Pham-Moreno Hospital,West,Rajasthan,Medical Devices,Device X,Arjun,20,4873,97460
2024-08-16,INV04818,CUST04818,Torres PLC Hospital,West,Rajasthan,Pharma,Medicine C,Anita,10,2362,23620
2023-04-20,INV04819,CUST04819,Williams-Jackson Hospital,West,Gujarat,Pharma,Medicine C,Sneha,3,13722,41166
2024-01-18,INV04820,CUST04820,Case PLC Hospital,East,Odisha,Pharma,Medicine B,Arjun,40,10211,408440
2024-12-14,INV04821,CUST04821,"Martinez, Freeman and Duran Hospital",East,Bengal,Pharma,Medicine D,Rahul,33,17406,574398
2025-04-06,INV04822,CUST04822,"Munoz, Daniel and Griffin Hospital",East,Assam,Medical Devices,Device Y,Rahul,19,14885,282815
2023-03-05,INV04823,CUST04823,Wilson-Benjamin Hospital,North,Punjab,Pharma,Medicine A,Sneha,41,16893,692613
2024-01-24,INV04824,CUST04824,"Myers, Perez and Johnson Hospital",North,Haryana,Medical Devices,Device Z,Anita,39,3290,128310
2024-06-09,INV04825,CUST04825,"Brown, Jenkins and Bird Hospital",West,Rajasthan,Pharma,Medicine C,Rahul,11,6639,73029
2025-05-03,INV04826,CUST04826,Barnes Inc Hospital,North,Haryana,Medical Devices,Device X,Rahul,37,7289,269693
2025-10-30,INV04827,CUST04827,Bernard Inc Hospital,East,Odisha,Medical Devices,Device Z,Sneha,43,5141,221063
2023-12-12,INV04828,CUST04828,Sanchez-Roman Hospital,South,Karnataka,Pharma,Medicine A,Rahul,14,12682,177548
2024-12-09,INV04829,CUST04829,Garcia-Campbell Hospital,East,Bengal,Medical Devices,Device W,Anita,22,5486,120692
2023-10-29,INV04830,CUST04830,Schmidt-Nguyen Hospital,West,Rajasthan,Medical Devices,Device Z,Rahul,35,1375,48125
2023-06-14,INV04831,CUST04831,Schultz Ltd Hospital,South,Karnataka,Medical Devices,Device Z,Rahul,34,1470,49980
2023-01-11,INV04832,CUST04832,Werner Ltd Hospital,South,Kerala,Pharma,Medicine D,Sneha,35,11977,419195
2024-06-19,INV04833,CUST04833,Young Ltd Hospital,South,Karnataka,Pharma,Medicine B,Arjun,35,9436,330260
2024-03-01,INV04834,CUST04834,Sullivan-Petersen Hospital,West,Maharashtra,Medical Devices,Device X,Sneha,5,18626,93130
2025-02-09,INV04835,CUST04835,Jones PLC Hospital,South,Karnataka,Pharma,Medicine C,Arjun,49,2710,132790
2025-03-28,INV04836,CUST04836,Miller LLC Hospital,South,Karnataka,Pharma,Medicine C,Rahul,18,18018,324324
2024-03-24,INV04837,CUST04837,Campos Inc Hospital,South,Karnataka,Pharma,Medicine B,Sneha,24,8610,206640
2025-03-09,INV04838,CUST04838,Rivera-Brown Hospital,North,Delhi,Medical Devices,Device Z,Sneha,2,6905,13810
2023-11-04,INV04839,CUST04839,Bryant-Baldwin Hospital,South,Tamil Nadu,Pharma,Medicine B,Anita,8,16084,128672
2023-02-14,INV04840,CUST04840,"Jones, Tanner and Baker Hospital",South,Kerala,Pharma,Medicine D,Rahul,11,550,6050
2024-10-27,INV04841,CUST04841,Scott and Sons Hospital,South,Kerala,Pharma,Medicine A,Rahul,32,15319,490208
2025-02-19,INV04842,CUST04842,"Tucker, Rogers and Bradley Hospital",East,Odisha,Pharma,Medicine D,Sneha,16,366,5856
2025-12-15,INV04843,CUST04843,"Holmes, Smith and Jones Hospital",South,Karnataka,Pharma,Medicine D,Anita,48,14872,713856
2025-12-18,INV04844,CUST04844,"Phillips, Valencia and Sanchez Hospital",East,Bengal,Medical Devices,Device X,Arjun,25,6336,158400
2024-06-30,INV04845,CUST04845,"Parks, Munoz and George Hospital",West,Gujarat,Medical Devices,Device Y,Arjun,50,16560,828000
2025-11-16,INV04846,CUST04846,Boone-Lee Hospital,West,Maharashtra,Pharma,Medicine A,Arjun,30,726,21780
2025-08-11,INV04847,CUST04847,"Myers, Davis and Cooper Hospital",East,Assam,Pharma,Medicine D,Sneha,42,15312,643104
2024-08-23,INV04848,CUST04848,Shaffer Inc Hospital,West,Gujarat,Medical Devices,Device X,Arjun,8,547,4376
2024-01-31,INV04849,CUST04849,"Bridges, Allen and Moreno Hospital",North,Punjab,Medical Devices,Device W,Anita,25,3665,91625
2024-09-10,INV04850,CUST04850,"Crosby, Sanders and Maxwell Hospital",North,Delhi,Pharma,Medicine C,Sneha,49,19843,972307
2023-10-07,INV04851,CUST04851,"Ingram, Cortez and Brown Hospital",East,Odisha,Pharma,Medicine C,Sneha,12,10636,127632
2025-11-19,INV04852,CUST04852,Santos PLC Hospital,North,Haryana,Pharma,Medicine C,Rahul,24,2940,70560
2023-08-02,INV04853,CUST04853,Williams-West Hospital,North,Punjab,Pharma,Medicine B,Sneha,35,18528,648480
2024-02-12,INV04854,CUST04854,"Hayes, Mann and Stokes Hospital",South,Karnataka,Medical Devices,Device Y,Arjun,44,2944,129536
2024-10-10,INV04855,CUST04855,Nguyen LLC Hospital,North,Haryana,Medical Devices,Device X,Sneha,18,4556,82008
2025-04-28,INV04856,CUST04856,Mahoney Group Hospital,East,Bengal,Medical Devices,Device W,Anita,18,19590,352620
2023-06-09,INV04857,CUST04857,"Perez, Harvey and Werner Hospital",South,Tamil Nadu,Pharma,Medicine D,Sneha,24,13278,318672
2023-04-06,INV04858,CUST04858,Harris-Oconnell Hospital,West,Maharashtra,Medical Devices,Device Z,Arjun,12,10187,122244
2025-07-19,INV04859,CUST04859,"Ramirez, Doyle and Kim Hospital",South,Tamil Nadu,Pharma,Medicine D,Rahul,30,18893,566790
2025-08-24,INV04860,CUST04860,"Wells, Rivera and Brown Hospital",West,Gujarat,Pharma,Medicine D,Arjun,45,2977,133965
2025-11-04,INV04861,CUST04861,"Salazar, Hunter and Willis Hospital",North,Punjab,Medical Devices,Device Y,Arjun,30,8253,247590
2024-08-23,INV04862,CUST04862,Alvarez-Hill Hospital,East,Assam,Pharma,Medicine A,Rahul,2,10648,21296
2024-10-26,INV04863,CUST04863,"Herring, Fernandez and Wong Hospital",West,Gujarat,Medical Devices,Device W,Rahul,13,14370,186810
2024-01-19,INV04864,CUST04864,"Ramos, Weiss and Cantrell Hospital",North,Punjab,Pharma,Medicine D,Anita,14,11646,163044
2023-07-24,INV04865,CUST04865,"Nguyen, Horton and Rhodes Hospital",East,Assam,Pharma,Medicine B,Sneha,48,13430,644640
2024-03-18,INV04866,CUST04866,"Mitchell, Taylor and Stanton Hospital",South,Kerala,Pharma,Medicine A,Rahul,17,14135,240295
2023-03-21,INV04867,CUST04867,Palmer-Jones Hospital,West,Maharashtra,Pharma,Medicine B,Anita,28,3624,101472
2024-08-19,INV04868,CUST04868,Holder-Smith Hospital,West,Rajasthan,Pharma,Medicine C,Anita,30,1784,53520
2023-08-20,INV04869,CUST04869,Cruz-Alvarado Hospital,West,Rajasthan,Medical Devices,Device Z,Anita,40,10762,430480
2024-05-21,INV04870,CUST04870,Roth-Fields Hospital,South,Tamil Nadu,Medical Devices,Device W,Anita,7,7575,53025
2025-12-14,INV04871,CUST04871,"Johnson, Sullivan and Bass Hospital",South,Karnataka,Medical Devices,Device X,Anita,37,18162,671994
2025-01-13,INV04872,CUST04872,"Ramirez, Reynolds and Moran Hospital",North,Haryana,Pharma,Medicine B,Rahul,33,4070,134310
2023-03-23,INV04873,CUST04873,"Cook, Smith and Zuniga Hospital",North,Punjab,Medical Devices,Device Y,Arjun,39,1216,47424
2025-02-03,INV04874,CUST04874,Wilson-Owen Hospital,East,Odisha,Pharma,Medicine B,Arjun,23,10162,233726
2023-12-20,INV04875,CUST04875,"Wright, Jones and Beasley Hospital",South,Karnataka,Medical Devices,Device Z,Sneha,32,14521,464672
2024-10-13,INV04876,CUST04876,"Torres, Grimes and Brown Hospital",West,Gujarat,Pharma,Medicine C,Sneha,29,8652,250908
2023-05-13,INV04877,CUST04877,Gill LLC Hospital,West,Rajasthan,Medical Devices,Device Z,Anita,32,8075,258400
2023-03-04,INV04878,CUST04878,Rollins-Howell Hospital,East,Odisha,Medical Devices,Device Y,Rahul,22,19531,429682
2024-11-17,INV04879,CUST04879,Perkins and Sons Hospital,East,Assam,Medical Devices,Device Y,Sneha,49,13860,679140
2024-08-10,INV04880,CUST04880,"Riley, Cisneros and Bryant Hospital",North,Delhi,Medical Devices,Device Z,Arjun,43,3402,146286
2025-12-03,INV04881,CUST04881,"Soto, Johnston and Morris Hospital",North,Delhi,Pharma,Medicine B,Rahul,30,18094,542820
2023-12-16,INV04882,CUST04882,"Carson, Byrd and Cardenas Hospital",North,Punjab,Medical Devices,Device Y,Arjun,26,15966,415116
2024-01-18,INV04883,CUST04883,"Leon, Leblanc and Burns Hospital",South,Karnataka,Pharma,Medicine D,Anita,36,18478,665208
2024-05-01,INV04884,CUST04884,Gonzalez-Ayers Hospital,South,Tamil Nadu,Pharma,Medicine C,Anita,11,9122,100342
2023-04-12,INV04885,CUST04885,Hammond-Garcia Hospital,South,Kerala,Pharma,Medicine B,Anita,3,6639,19917
2023-01-09,INV04886,CUST04886,Bennett LLC Hospital,East,Odisha,Pharma,Medicine A,Rahul,33,18551,612183
2024-03-25,INV04887,CUST04887,Frank Ltd Hospital,West,Maharashtra,Pharma,Medicine D,Sneha,21,9853,206913
2025-09-11,INV04888,CUST04888,Cameron and Sons Hospital,South,Tamil Nadu,Pharma,Medicine C,Sneha,11,14134,155474
2024-10-19,INV04889,CUST04889,Benitez-Johnson Hospital,West,Rajasthan,Pharma,Medicine D,Rahul,24,13771,330504
2025-03-14,INV04890,CUST04890,Curtis Group Hospital,North,Haryana,Pharma,Medicine B,Rahul,15,17922,268830
2024-09-19,INV04891,CUST04891,"Booker, Rhodes and Johns Hospital",West,Rajasthan,Medical Devices,Device X,Arjun,45,6253,281385
2023-06-29,INV04892,CUST04892,Gonzalez and Sons Hospital,North,Punjab,Pharma,Medicine C,Anita,32,5653,180896
2024-04-24,INV04893,CUST04893,Gilbert and Sons Hospital,South,Tamil Nadu,Pharma,Medicine D,Arjun,21,2489,52269
2025-01-31,INV04894,CUST04894,Jordan-Williams Hospital,North,Punjab,Medical Devices,Device X,Arjun,37,10324,381988
2024-04-14,INV04895,CUST04895,"Robinson, Walsh and Mueller Hospital",South,Tamil Nadu,Pharma,Medicine D,Anita,1,15826,15826
2025-10-29,INV04896,CUST04896,Brown and Sons Hospital,North,Haryana,Medical Devices,Device W,Rahul,13,9821,127673
2023-10-10,INV04897,CUST04897,"Booth, Jacobs and Taylor Hospital",West,Gujarat,Medical Devices,Device Z,Rahul,40,6299,251960
2024-10-30,INV04898,CUST04898,"Warner, Jackson and Reed Hospital",North,Haryana,Pharma,Medicine B,Rahul,29,4822,139838
2023-03-24,INV04899,CUST04899,"Watkins, Case and Wood Hospital",East,Odisha,Pharma,Medicine A,Rahul,1,17357,17357
2024-03-01,INV04900,CUST04900,"Martin, Taylor and Morton Hospital",East,Assam,Medical Devices,Device Y,Anita,15,13665,204975
2023-05-13,INV04901,CUST04901,"Sullivan, Ramos and Hamilton Hospital",West,Rajasthan,Medical Devices,Device X,Sneha,43,15035,646505
2024-01-26,INV04902,CUST04902,Jones Group Hospital,West,Maharashtra,Pharma,Medicine B,Rahul,40,5243,209720
2025-04-15,INV04903,CUST04903,Stewart Inc Hospital,West,Rajasthan,Pharma,Medicine A,Anita,24,9807,235368
2023-12-13,INV04904,CUST04904,"Austin, Murray and Michael Hospital",West,Rajasthan,Medical Devices,Device X,Arjun,29,18306,530874
2023-11-29,INV04905,CUST04905,"Adams, Jennings and Myers Hospital",South,Karnataka,Pharma,Medicine C,Anita,42,17319,727398
2023-01-13,INV04906,CUST04906,Harvey-Wood Hospital,North,Punjab,Pharma,Medicine D,Rahul,30,12480,374400
2024-11-26,INV04907,CUST04907,Patton-Griffin Hospital,East,Bengal,Pharma,Medicine D,Arjun,41,18307,750587
2025-03-13,INV04908,CUST04908,"Ferguson, Beltran and Jones Hospital",East,Assam,Pharma,Medicine D,Arjun,3,8853,26559
2025-02-27,INV04909,CUST04909,"Smith, Patel and Roth Hospital",West,Gujarat,Medical Devices,Device X,Rahul,41,4671,191511
2023-04-11,INV04910,CUST04910,Fields Ltd Hospital,East,Bengal,Medical Devices,Device W,Rahul,7,376,2632
2024-08-30,INV04911,CUST04911,"Washington, White and Caldwell Hospital",North,Delhi,Pharma,Medicine A,Rahul,45,15454,695430
2024-01-12,INV04912,CUST04912,Griffin-Grimes Hospital,East,Bengal,Medical Devices,Device Z,Anita,34,14383,489022
2023-07-31,INV04913,CUST04913,"Scott, Davenport and Walker Hospital",East,Assam,Medical Devices,Device W,Sneha,16,4466,71456
2024-09-19,INV04914,CUST04914,"Rodriguez, Freeman and Stokes Hospital",West,Gujarat,Pharma,Medicine B,Anita,32,18666,597312
2023-10-28,INV04915,CUST04915,Watkins-Burns Hospital,North,Delhi,Medical Devices,Device Y,Rahul,36,16169,582084
2024-11-26,INV04916,CUST04916,"Campbell, Coleman and Herrera Hospital",North,Delhi,Medical Devices,Device W,Sneha,31,4580,141980
2023-03-01,INV04917,CUST04917,Delgado Group Hospital,East,Bengal,Pharma,Medicine C,Rahul,18,10868,195624
2025-04-14,INV04918,CUST04918,Ortiz-Brown Hospital,West,Gujarat,Medical Devices,Device Z,Arjun,29,11891,344839
2025-06-17,INV04919,CUST04919,"Baker, Mendoza and Graham Hospital",South,Tamil Nadu,Medical Devices,Device Y,Arjun,22,5817,127974
2025-06-21,INV04920,CUST04920,Floyd Ltd Hospital,West,Maharashtra,Pharma,Medicine A,Sneha,35,15403,539105
2025-10-10,INV04921,CUST04921,Carter Ltd Hospital,North,Punjab,Pharma,Medicine C,Rahul,34,2502,85068
2024-06-18,INV04922,CUST04922,Brown LLC Hospital,East,Odisha,Medical Devices,Device W,Sneha,37,14216,525992
2023-05-01,INV04923,CUST04923,Hartman LLC Hospital,West,Maharashtra,Pharma,Medicine C,Rahul,36,9356,336816
2023-04-22,INV04924,CUST04924,Copeland PLC Hospital,East,Odisha,Medical Devices,Device X,Anita,3,11032,33096
2025-05-18,INV04925,CUST04925,Irwin-Smith Hospital,South,Tamil Nadu,Medical Devices,Device X,Sneha,18,11858,213444
2023-04-22,INV04926,CUST04926,Martin Ltd Hospital,West,Gujarat,Medical Devices,Device W,Anita,22,9823,216106
2023-03-20,INV04927,CUST04927,Chambers-Spencer Hospital,West,Gujarat,Medical Devices,Device Y,Sneha,32,7925,253600
2023-08-28,INV04928,CUST04928,Mcgrath Group Hospital,East,Odisha,Pharma,Medicine B,Arjun,28,17888,500864
2025-12-09,INV04929,CUST04929,Salinas-Guzman Hospital,South,Tamil Nadu,Pharma,Medicine C,Anita,25,1904,47600
2023-10-26,INV04930,CUST04930,"Osborne, Burnett and Singleton Hospital",North,Haryana,Pharma,Medicine A,Sneha,47,2297,107959
2025-06-29,INV04931,CUST04931,Rodriguez Ltd Hospital,North,Delhi,Pharma,Medicine B,Sneha,47,16399,770753
2025-12-28,INV04932,CUST04932,Zuniga-Johnson Hospital,East,Assam,Medical Devices,Device X,Rahul,6,557,3342
2023-12-28,INV04933,CUST04933,Francis-Green Hospital,East,Bengal,Medical Devices,Device X,Arjun,19,13461,255759
2025-05-13,INV04934,CUST04934,"Morris, Rodriguez and Roberts Hospital",East,Bengal,Medical Devices,Device Y,Arjun,8,12951,103608
2025-09-24,INV04935,CUST04935,"Stanley, Day and Nunez Hospital",West,Maharashtra,Pharma,Medicine B,Anita,28,7650,214200
2025-11-13,INV04936,CUST04936,Johnson-Kelly Hospital,West,Gujarat,Pharma,Medicine A,Anita,41,16126,661166
2023-09-25,INV04937,CUST04937,"Rose, Bentley and Hensley Hospital",North,Punjab,Medical Devices,Device X,Anita,49,9614,471086
2024-01-17,INV04938,CUST04938,Martin LLC Hospital,North,Delhi,Medical Devices,Device X,Arjun,2,13022,26044
2025-05-15,INV04939,CUST04939,Melendez-Hoover Hospital,North,Haryana,Medical Devices,Device X,Arjun,40,617,24680
2024-04-16,INV04940,CUST04940,Holmes-Clark Hospital,West,Rajasthan,Medical Devices,Device W,Anita,14,2830,39620
2024-11-05,INV04941,CUST04941,King-Garcia Hospital,North,Punjab,Pharma,Medicine C,Sneha,34,2992,101728
2024-05-02,INV04942,CUST04942,Bell Ltd Hospital,East,Assam,Pharma,Medicine C,Rahul,25,9640,241000
2023-05-18,INV04943,CUST04943,Osborne Inc Hospital,North,Punjab,Medical Devices,Device W,Rahul,41,11087,454567
2025-12-02,INV04944,CUST04944,Short LLC Hospital,South,Tamil Nadu,Medical Devices,Device Y,Sneha,22,9401,206822
2025-05-30,INV04945,CUST04945,Woodard-Smith Hospital,East,Odisha,Pharma,Medicine D,Sneha,21,14508,304668
2025-11-09,INV04946,CUST04946,Green LLC Hospital,East,Assam,Pharma,Medicine C,Sneha,28,18361,514108
2025-10-07,INV04947,CUST04947,Huynh Inc Hospital,South,Kerala,Medical Devices,Device Y,Rahul,27,1917,51759
2023-03-27,INV04948,CUST04948,"Turner, Miller and Collier Hospital",South,Tamil Nadu,Medical Devices,Device Z,Sneha,16,10930,174880
2025-07-27,INV04949,CUST04949,"Murphy, Perkins and Werner Hospital",West,Gujarat,Medical Devices,Device Y,Sneha,38,13782,523716
2024-09-11,INV04950,CUST04950,Peterson Group Hospital,North,Punjab,Pharma,Medicine A,Sneha,27,11613,313551
2023-07-31,INV04951,CUST04951,"Ross, Flores and Vasquez Hospital",North,Punjab,Pharma,Medicine C,Sneha,47,11159,524473
2023-06-11,INV04952,CUST04952,Tucker-Sanders Hospital,South,Karnataka,Pharma,Medicine A,Rahul,19,6268,119092
2025-12-02,INV04953,CUST04953,Hubbard-Martinez Hospital,North,Haryana,Pharma,Medicine C,Arjun,27,4941,133407
2025-05-20,INV04954,CUST04954,Vargas PLC Hospital,West,Rajasthan,Pharma,Medicine A,Arjun,23,13760,316480
2023-03-05,INV04955,CUST04955,Wilkerson-Mcdaniel Hospital,North,Punjab,Medical Devices,Device Y,Anita,35,7953,278355
2025-12-23,INV04956,CUST04956,"Hull, Murray and Potter Hospital",West,Rajasthan,Medical Devices,Device Y,Rahul,33,726,23958
2023-04-06,INV04957,CUST04957,"Robinson, Oneal and Sandoval Hospital",West,Gujarat,Medical Devices,Device W,Anita,13,2747,35711
2024-12-25,INV04958,CUST04958,"Nash, Miranda and Barrett Hospital",West,Maharashtra,Pharma,Medicine B,Rahul,18,15920,286560
2024-01-27,INV04959,CUST04959,Thomas Ltd Hospital,South,Karnataka,Pharma,Medicine A,Arjun,49,3249,159201
2023-05-16,INV04960,CUST04960,Tran Inc Hospital,East,Bengal,Pharma,Medicine D,Anita,42,18335,770070
2023-04-18,INV04961,CUST04961,"Valenzuela, Shaffer and Jones Hospital",West,Gujarat,Medical Devices,Device X,Sneha,32,18725,599200
2023-08-08,INV04962,CUST04962,Gonzalez-Perez Hospital,West,Maharashtra,Pharma,Medicine C,Rahul,14,2710,37940
2025-06-14,INV04963,CUST04963,Walker-Williams Hospital,South,Karnataka,Pharma,Medicine B,Sneha,34,811,27574
2025-02-20,INV04964,CUST04964,Mccarthy and Sons Hospital,East,Odisha,Pharma,Medicine B,Rahul,44,1803,79332
2024-07-08,INV04965,CUST04965,Phillips-Alexander Hospital,South,Karnataka,Pharma,Medicine D,Arjun,31,448,13888
2025-04-02,INV04966,CUST04966,Snow Ltd Hospital,East,Bengal,Medical Devices,Device Z,Anita,7,14291,100037
2024-11-20,INV04967,CUST04967,Carter Inc Hospital,North,Delhi,Medical Devices,Device X,Arjun,12,9039,108468
2023-09-11,INV04968,CUST04968,Casey Inc Hospital,East,Odisha,Pharma,Medicine C,Arjun,41,4518,185238
2025-07-19,INV04969,CUST04969,Henderson-Hubbard Hospital,West,Gujarat,Medical Devices,Device W,Anita,13,18822,244686
2023-10-25,INV04970,CUST04970,"Hall, Byrd and Wilson Hospital",East,Bengal,Pharma,Medicine A,Rahul,5,4074,20370
2025-06-10,INV04971,CUST04971,Vasquez Inc Hospital,North,Delhi,Pharma,Medicine B,Rahul,18,6982,125676
2023-03-31,INV04972,CUST04972,Griffin-Copeland Hospital,South,Kerala,Pharma,Medicine D,Arjun,8,5521,44168
2023-01-22,INV04973,CUST04973,Herring Ltd Hospital,North,Delhi,Pharma,Medicine C,Anita,15,18935,284025
2024-05-21,INV04974,CUST04974,"Green, Sims and Perkins Hospital",North,Punjab,Medical Devices,Device W,Sneha,45,7919,356355
